EX_NUM,m1,m2,n1,n2,k1,k2,max_f,min_f,max_g,min_g,alpha,th1,th2,BOOL_ALPHA_THETA,EMIN
Custom, 	 9, 	 9, 	 8, 	 8, 	 4, 	 4, 	 184587.7433, 	 3.255e-05, 	 58127.9972, 	 8.8684e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 4, 	 4, 	 17.5076, 	 4.7438e-06, 	 17.5076, 	 4.7438e-06, 	 0.81925, 	 0.57483, 	 0.61376, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 5, 	 5, 	 103132.0444, 	 0.00017425, 	 37064.5831, 	 3.8227e-05, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 5, 	 5, 	 9.2973, 	 9.7199e-06, 	 8.2432, 	 1.305e-05, 	 0.54699, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 6, 	 6, 	 49522.0831, 	 0.00080326, 	 21407.7358, 	 0.00019871, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 6, 	 6, 	 4.4644, 	 1.9203e-05, 	 4.456, 	 5.3142e-05, 	 0.51194, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 7, 	 7, 	 18344.4698, 	 0.0015215, 	 10645.6102, 	 0.0013285, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 7, 	 7, 	 1.6538, 	 3.5863e-05, 	 1.1068, 	 9.4064e-05, 	 0.25571, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 8, 	 8, 	 3762.3377, 	 0.0020803, 	 4087.9753, 	 0.010116, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 8, 	 8, 	 0.33917, 	 3.4337e-05, 	 0.16038, 	 8.5191e-05, 	 0.096493, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 4, 	 3, 	 187.9725, 	 0.0033891, 	 219.0168, 	 0.0022139, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 4, 	 3, 	 0.018515, 	 0.0033891, 	 0.045629, 	 0.0018252, 	 0.82441, 	 0.36759, 	 0.343, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 3, 	 4, 	 196.2862, 	 0.0029492, 	 164.2714, 	 0.0027675, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 3, 	 4, 	 0.01949, 	 0.0029492, 	 0.034369, 	 0.0021435, 	 0.77453, 	 0.36759, 	 0.343, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 3, 	 3, 	 376.7243, 	 0.0011321, 	 315.2794, 	 0.0010623, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 3, 	 3, 	 0.034995, 	 0.0011321, 	 0.065374, 	 0.00087166, 	 0.82053, 	 0.36759, 	 0.343, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 5, 	 5, 	 1460.4938, 	 0.0137, 	 2002.9757, 	 0.0021895, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 5, 	 5, 	 2.1863, 	 0.0012038, 	 4.8551, 	 0.0004297, 	 1.1785, 	 0.72779, 	 0.49, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 6, 	 6, 	 323.3701, 	 0.043768, 	 843.4062, 	 0.0059005, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 6, 	 6, 	 0.48407, 	 0.0018954, 	 1.6961, 	 0.00038428, 	 0.9777, 	 0.72779, 	 0.49, 	 y,  	 1.000000e-10 
Custom, 	 3, 	 4, 	 2, 	 4, 	 2, 	 3, 	 65.6233, 	 0.010057, 	 67.1542, 	 0.0092084, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 3, 	 4, 	 2, 	 4, 	 2, 	 3, 	 0.053594, 	 0.010057, 	 0.10226, 	 0.0068172, 	 0.74033, 	 0.3855, 	 0.343, 	 y,  	 1.000000e-10 
Custom, 	 3, 	 4, 	 2, 	 4, 	 1, 	 4, 	 61.7919, 	 0.011837, 	 44.9243, 	 0.0154, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 3, 	 4, 	 2, 	 4, 	 1, 	 4, 	 0.052372, 	 0.011837, 	 0.06634, 	 0.010344, 	 0.67165, 	 0.3855, 	 0.343, 	 y,  	 1.000000e-10 
Custom, 	 3, 	 4, 	 2, 	 4, 	 1, 	 3, 	 118.5946, 	 0.0045438, 	 86.2214, 	 0.0059115, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 3, 	 4, 	 2, 	 4, 	 1, 	 3, 	 0.094034, 	 0.0045438, 	 0.1168, 	 0.0038932, 	 0.65859, 	 0.3855, 	 0.343, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 1, 	 1, 	 640082.7329, 	 4.4091e-07, 	 128000.0652, 	 2.0806e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 1, 	 1, 	 57.7034, 	 1.8206e-07, 	 57.7034, 	 1.8206e-07, 	 1.6243, 	 0.53503, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 2, 	 2, 	 449397.2207, 	 1.6173e-06, 	 96245.5749, 	 6.2576e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 2, 	 2, 	 43.4865, 	 5.4788e-07, 	 43.4865, 	 5.4788e-07, 	 1.526, 	 0.53937, 	 0.62644, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 3, 	 3, 	 298662.5665, 	 6.7177e-06, 	 69444.0373, 	 2.0732e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 3, 	 3, 	 31.4164, 	 1.5762e-06, 	 31.4164, 	 1.5762e-06, 	 1.2303, 	 0.55418, 	 0.63228, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 4, 	 4, 	 184587.7433, 	 3.255e-05, 	 47519.299, 	 7.7239e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 4, 	 4, 	 18.0217, 	 4.1764e-06, 	 18.0217, 	 4.1764e-06, 	 0.93498, 	 0.56102, 	 0.62706, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 5, 	 5, 	 103132.0444, 	 0.00017425, 	 30300.0807, 	 3.3293e-05, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 5, 	 5, 	 9.2973, 	 9.7199e-06, 	 8.4986, 	 1.0681e-05, 	 0.59548, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 6, 	 6, 	 49522.0831, 	 0.00080326, 	 17500.6992, 	 0.00017307, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 6, 	 6, 	 4.4644, 	 1.9203e-05, 	 2.3484, 	 2.6562e-05, 	 0.28489, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 7, 	 7, 	 18344.4698, 	 0.0015215, 	 8702.7243, 	 0.0011571, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 7, 	 7, 	 1.6538, 	 3.5863e-05, 	 0.69753, 	 5.8842e-05, 	 0.17017, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 8, 	 8, 	 3762.3377, 	 0.0020803, 	 3341.896, 	 0.01062, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 8, 	 8, 	 0.33917, 	 3.4337e-05, 	 0.30711, 	 0.00010363, 	 0.1951, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 5, 	 3, 	 5, 	 2, 	 187.9725, 	 0.0033891, 	 142.7609, 	 0.0038436, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 5, 	 3, 	 5, 	 2, 	 0.018818, 	 0.0033891, 	 0.028583, 	 0.0026579, 	 0.69151, 	 0.36539, 	 0.34576, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 5, 	 3, 	 4, 	 3, 	 196.2862, 	 0.0029492, 	 208.6698, 	 0.0023409, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 5, 	 3, 	 4, 	 3, 	 0.019221, 	 0.0029492, 	 0.043653, 	 0.0018189, 	 0.77702, 	 0.36539, 	 0.34576, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 5, 	 3, 	 4, 	 2, 	 376.7243, 	 0.0011321, 	 286.1135, 	 0.0012838, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 5, 	 3, 	 4, 	 2, 	 0.035069, 	 0.0011321, 	 0.055464, 	 0.0009244, 	 0.72002, 	 0.36539, 	 0.34576, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 5, 	 5, 	 1369.95, 	 0.0052722, 	 609.7303, 	 0.0017798, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 5, 	 5, 	 1.0498, 	 0.00020096, 	 0.86397, 	 0.00024405, 	 0.30165, 	 0.48718, 	 0.73659, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 6, 	 6, 	 303.3227, 	 0.037355, 	 256.7432, 	 0.0086088, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 6, 	 6, 	 0.23243, 	 0.00060085, 	 0.18104, 	 0.00067796, 	 0.15011, 	 0.48718, 	 0.73659, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 2, 	 5, 	 1, 	 5, 	 0, 	 56.3902, 	 0.014403, 	 33.17, 	 0.025303, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 2, 	 5, 	 1, 	 5, 	 0, 	 0.04722, 	 0.014403, 	 0.04722, 	 0.014403, 	 0.57845, 	 0.36539, 	 0.34576, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 2, 	 5, 	 1, 	 4, 	 1, 	 68.4534, 	 0.0087423, 	 56.9445, 	 0.01086, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 2, 	 5, 	 1, 	 4, 	 1, 	 0.056441, 	 0.0087423, 	 0.085446, 	 0.0071205, 	 0.65568, 	 0.36539, 	 0.35135, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 2, 	 5, 	 1, 	 4, 	 0, 	 113.0141, 	 0.0048111, 	 66.4775, 	 0.0084518, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 2, 	 5, 	 1, 	 4, 	 0, 	 0.088, 	 0.0048111, 	 0.088, 	 0.0048111, 	 0.57845, 	 0.36539, 	 0.34576, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 1, 	 1, 	 640082.7329, 	 4.4091e-07, 	 156576.1193, 	 2.3888e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 1, 	 1, 	 98.07, 	 3.9895e-07, 	 98.07, 	 3.9895e-07, 	 1.6701, 	 0.60629, 	 0.61529, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 2, 	 2, 	 449397.2207, 	 1.6173e-06, 	 117732.4293, 	 7.1848e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 2, 	 2, 	 68.8542, 	 1.1287e-06, 	 68.8542, 	 1.1287e-06, 	 1.571, 	 0.60629, 	 0.61472, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 3, 	 3, 	 298662.5665, 	 6.7177e-06, 	 84947.4401, 	 2.3804e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 3, 	 3, 	 33.4086, 	 2.1277e-06, 	 33.4086, 	 2.1277e-06, 	 1.1822, 	 0.58547, 	 0.60613, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 4, 	 4, 	 184587.7433, 	 3.255e-05, 	 58127.9972, 	 8.8684e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 4, 	 4, 	 17.5076, 	 4.7438e-06, 	 17.5076, 	 4.7438e-06, 	 0.81925, 	 0.57483, 	 0.61376, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 5, 	 5, 	 103132.0444, 	 0.00017425, 	 37064.5831, 	 3.8227e-05, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 5, 	 5, 	 9.2973, 	 9.7199e-06, 	 8.2432, 	 1.305e-05, 	 0.54699, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 6, 	 6, 	 49522.0831, 	 0.00080326, 	 21407.7358, 	 0.00019871, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 6, 	 6, 	 4.4644, 	 1.9203e-05, 	 4.456, 	 5.3142e-05, 	 0.51194, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 7, 	 7, 	 18344.4698, 	 0.0015215, 	 10645.6102, 	 0.0013285, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 7, 	 7, 	 1.6538, 	 3.5863e-05, 	 1.1068, 	 9.4064e-05, 	 0.25571, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 8, 	 8, 	 3762.3377, 	 0.0020803, 	 4087.9753, 	 0.010116, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 8, 	 8, 	 0.33917, 	 3.4337e-05, 	 0.16038, 	 8.5191e-05, 	 0.096493, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 4, 	 3, 	 187.9725, 	 0.0033891, 	 219.0168, 	 0.0022139, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 4, 	 3, 	 0.018515, 	 0.0033891, 	 0.045629, 	 0.0018252, 	 0.82441, 	 0.36759, 	 0.343, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 3, 	 4, 	 196.2862, 	 0.0029492, 	 164.2714, 	 0.0027675, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 3, 	 4, 	 0.01949, 	 0.0029492, 	 0.034369, 	 0.0021435, 	 0.77453, 	 0.36759, 	 0.343, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 3, 	 3, 	 376.7243, 	 0.0011321, 	 315.2794, 	 0.0010623, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 3, 	 3, 	 0.034995, 	 0.0011321, 	 0.065374, 	 0.00087166, 	 0.82053, 	 0.36759, 	 0.343, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 5, 	 5, 	 1460.4938, 	 0.0137, 	 2002.9757, 	 0.0021895, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 5, 	 5, 	 2.1863, 	 0.0012038, 	 4.8551, 	 0.0004297, 	 1.1785, 	 0.72779, 	 0.49, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 6, 	 6, 	 323.3701, 	 0.043768, 	 843.4062, 	 0.0059005, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 6, 	 6, 	 0.48407, 	 0.0018954, 	 1.6961, 	 0.00038428, 	 0.9777, 	 0.72779, 	 0.49, 	 y,  	 1.000000e-10 
Custom, 	 3, 	 4, 	 2, 	 4, 	 2, 	 3, 	 65.6233, 	 0.010057, 	 67.1542, 	 0.0092084, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 3, 	 4, 	 2, 	 4, 	 2, 	 3, 	 0.053594, 	 0.010057, 	 0.10226, 	 0.0068172, 	 0.74033, 	 0.3855, 	 0.343, 	 y,  	 1.000000e-10 
Custom, 	 3, 	 4, 	 2, 	 4, 	 1, 	 4, 	 61.7919, 	 0.011837, 	 44.9243, 	 0.0154, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 3, 	 4, 	 2, 	 4, 	 1, 	 4, 	 0.052372, 	 0.011837, 	 0.06634, 	 0.010344, 	 0.67165, 	 0.3855, 	 0.343, 	 y,  	 1.000000e-10 
Custom, 	 3, 	 4, 	 2, 	 4, 	 1, 	 3, 	 118.5946, 	 0.0045438, 	 86.2214, 	 0.0059115, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 3, 	 4, 	 2, 	 4, 	 1, 	 3, 	 0.094034, 	 0.0045438, 	 0.1168, 	 0.0038932, 	 0.65859, 	 0.3855, 	 0.343, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 1, 	 1, 	 640082.7329, 	 4.4091e-07, 	 128000.0652, 	 2.0806e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 1, 	 1, 	 57.7034, 	 1.8206e-07, 	 57.7034, 	 1.8206e-07, 	 1.6243, 	 0.53503, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 2, 	 2, 	 449397.2207, 	 1.6173e-06, 	 96245.5749, 	 6.2576e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 2, 	 2, 	 43.4865, 	 5.4788e-07, 	 43.4865, 	 5.4788e-07, 	 1.526, 	 0.53937, 	 0.62644, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 3, 	 3, 	 298662.5665, 	 6.7177e-06, 	 69444.0373, 	 2.0732e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 3, 	 3, 	 31.4164, 	 1.5762e-06, 	 31.4164, 	 1.5762e-06, 	 1.2303, 	 0.55418, 	 0.63228, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 4, 	 4, 	 184587.7433, 	 3.255e-05, 	 47519.299, 	 7.7239e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 4, 	 4, 	 18.0217, 	 4.1764e-06, 	 18.0217, 	 4.1764e-06, 	 0.93498, 	 0.56102, 	 0.62706, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 5, 	 5, 	 103132.0444, 	 0.00017425, 	 30300.0807, 	 3.3293e-05, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 5, 	 5, 	 9.2973, 	 9.7199e-06, 	 8.4986, 	 1.0681e-05, 	 0.59548, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 6, 	 6, 	 49522.0831, 	 0.00080326, 	 17500.6992, 	 0.00017307, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 6, 	 6, 	 4.4644, 	 1.9203e-05, 	 2.3484, 	 2.6562e-05, 	 0.28489, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 7, 	 7, 	 18344.4698, 	 0.0015215, 	 8702.7243, 	 0.0011571, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 7, 	 7, 	 1.6538, 	 3.5863e-05, 	 0.69753, 	 5.8842e-05, 	 0.17017, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 8, 	 8, 	 3762.3377, 	 0.0020803, 	 3341.896, 	 0.01062, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 8, 	 8, 	 0.33917, 	 3.4337e-05, 	 0.30711, 	 0.00010363, 	 0.1951, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 5, 	 3, 	 5, 	 2, 	 187.9725, 	 0.0033891, 	 142.7609, 	 0.0038436, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 5, 	 3, 	 5, 	 2, 	 0.018818, 	 0.0033891, 	 0.028583, 	 0.0026579, 	 0.69151, 	 0.36539, 	 0.34576, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 5, 	 3, 	 4, 	 3, 	 196.2862, 	 0.0029492, 	 208.6698, 	 0.0023409, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 5, 	 3, 	 4, 	 3, 	 0.019221, 	 0.0029492, 	 0.043653, 	 0.0018189, 	 0.77702, 	 0.36539, 	 0.34576, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 5, 	 3, 	 4, 	 2, 	 376.7243, 	 0.0011321, 	 286.1135, 	 0.0012838, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 5, 	 3, 	 4, 	 2, 	 0.035069, 	 0.0011321, 	 0.055464, 	 0.0009244, 	 0.72002, 	 0.36539, 	 0.34576, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 5, 	 5, 	 1369.95, 	 0.0052722, 	 609.7303, 	 0.0017798, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 5, 	 5, 	 1.0498, 	 0.00020096, 	 0.86397, 	 0.00024405, 	 0.30165, 	 0.48718, 	 0.73659, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 6, 	 6, 	 303.3227, 	 0.037355, 	 256.7432, 	 0.0086088, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 7, 	 7, 	 6, 	 6, 	 6, 	 6, 	 0.23243, 	 0.00060085, 	 0.18104, 	 0.00067796, 	 0.15011, 	 0.48718, 	 0.73659, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 2, 	 5, 	 1, 	 5, 	 0, 	 56.3902, 	 0.014403, 	 33.17, 	 0.025303, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 2, 	 5, 	 1, 	 5, 	 0, 	 0.04722, 	 0.014403, 	 0.04722, 	 0.014403, 	 0.57845, 	 0.36539, 	 0.34576, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 2, 	 5, 	 1, 	 4, 	 1, 	 68.4534, 	 0.0087423, 	 56.9445, 	 0.01086, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 2, 	 5, 	 1, 	 4, 	 1, 	 0.056441, 	 0.0087423, 	 0.085446, 	 0.0071205, 	 0.65568, 	 0.36539, 	 0.35135, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 2, 	 5, 	 1, 	 4, 	 0, 	 113.0141, 	 0.0048111, 	 66.4775, 	 0.0084518, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 2, 	 5, 	 1, 	 4, 	 0, 	 0.088, 	 0.0048111, 	 0.088, 	 0.0048111, 	 0.57845, 	 0.36539, 	 0.34576, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 1, 	 1, 	 640082.7329, 	 4.4091e-07, 	 156576.1193, 	 2.3888e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 1, 	 1, 	 98.07, 	 3.9895e-07, 	 98.07, 	 3.9895e-07, 	 1.6701, 	 0.60629, 	 0.61529, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 2, 	 2, 	 449397.2207, 	 1.6173e-06, 	 117732.4293, 	 7.1848e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 2, 	 2, 	 68.8542, 	 1.1287e-06, 	 68.8542, 	 1.1287e-06, 	 1.571, 	 0.60629, 	 0.61472, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 3, 	 3, 	 298662.5665, 	 6.7177e-06, 	 84947.4401, 	 2.3804e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 3, 	 3, 	 33.4086, 	 2.1277e-06, 	 33.4086, 	 2.1277e-06, 	 1.1822, 	 0.58547, 	 0.60613, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 4, 	 4, 	 184587.7433, 	 3.255e-05, 	 58127.9972, 	 8.8684e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 4, 	 4, 	 17.5076, 	 4.7438e-06, 	 17.5076, 	 4.7438e-06, 	 0.81925, 	 0.57483, 	 0.61376, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 5, 	 5, 	 103132.0444, 	 0.00017425, 	 37064.5831, 	 3.8227e-05, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
